COUNTRY
,0,
swings,7,
took forever falling asleep,7,
couldnt nap,7,
moderate housework,7,
multiple naps,7,
hard to fall asleep,7,
trouble waking,7,
serious trouble waking,7,
fatigued despite sleeping,7,
difficulty waking up,7,
falling asleep,7,
asleep,7,
Woke up past noon,8,
woke afternoon,8,
napped,8,
threw up,8,
vomited,8,
woke up late,8,
Woke Up With Alarm,8,
woke up early,8,
just woke up,8,
woke at noon thirty,8,
Waking up sweaty,8,
woke up with dry eye,8,
woke up without alarm,8,
woke up tired,8,
woke naturally,8,
woken by alarm,8,
woken,8,
woke easily,8,
Woke up too early,8,
Sister rudely woke me up,8,
woke early,8,
woke up alone,8,
Pain woke me up,8,
woke up frequently,8,
Woke up sweaty,8,
Woke up nauseous,8,
Woke in the night,8,
Woke up in pain,8,
Woke up with vertigo in night,8,
Woke a lot,8,
woke up on time,8,
Woken early,8,
woke up with pain,8,
woke up with migraine,8,
woke early went to bed before midnight,8,
woke up flaring,8,
woke up feeling smashed,8,
woke up legs weak,8,
woke up at high 9,8,
Woke up easily,8,
woke up last night,8,
woke up cold,8,
woke to alarm clock,8,
woke very early,8,
woke not rested,8,
woke up w/out headache,8,
woke up at 4PM,8,
woke up once,8,
woke 6am,8,
woke up earlier than planned,8,
sigh,8,
woke without feeling rested,8,
woken up,8,
Woke up anxious,8,
Postman woke me up early,8,
woke late,8,
woke up choking,8,
woke up very early,8,
woke up at 8,8,
woke up super hungry,8,
woke at 7am in pain,8,
Woke at 3am,8,
Woke at 730,8,
Woke up cramping,8,
woke up before 7 am,8,
woke up at 4 am,8,
woke up at 7:15,8,
bingo day and woke up late,8,
woke up energized,8,
woke up with a piercing migraine,8,
woke up with a horrible sore throat,8,
woke up a lot last night,8,
woke up at 2pm,8,
woke up at 1pm,8,
woke up at 3:30pm,8,
woke up muddled,8,
Woke energetic,8,
woke up with headache,8,
woke at 3,8,
awoke reacting,8,
woke somewhat refreshed,8,
woke up exhausted,8,
music,9,
Computer,9,
filmed,9,
Gave speech,9,
video games,9,
gaming,9,
singing,9,
Rehearsal,9,
aftereffects,9,
cardinals game,9,
headphones,9,
reading,9,
Fun reading,9,
rehearsals,9,
audition,9,
Singing lesson,9,
7 hour choir rehearsal,9,
games with friends,9,
played games,9,
watched tv,9,
Played derby,9,
Watched videos,9,
Watched anime,9,
Watched a movie,9,
Played poker,9,
Downloaded music,9,
Dance audition,9,
movies,9,
Dance class,9,
watched movies,9,
loud,9,
game proxy,9,
played video games,9,
Recent gaming,9,
movie,9,
playing cards,9,
cartoons,9,
Missed dance,9,
mind clutter,9,
Piano,9,
Loud place,9,
watched swimming,9,
watched concert,9,
played a sport,9,
Board games,9,
computer games,9,
Played games with pix,9,
computer art,9,
skipped rehearsal,9,
choir concert,9,
went to baseball game,9,
played magic,9,
Mets game,9,
tarot reading,9,
tabletop gaming,9,
speech quiet,9,
played game,9,
played piano,9,
piano playing,9,
watched movie,9,
watched tv & rested,9,
watched youtube,9,
game,9,
listened to music,9,
watched comedy,9,
voice chat,9,
skipped choir,9,
watching tv,9,
play rehearsal,9,
watched a great NZ movie,9,
computer game,9,
play reading,9,
played computer,9,
non-verbal,9,
board game,9,
played wow,9,
recorded video,9,
music and singing,9,
music practice,9,
long rehearsal,9,
watched shows,9,
Woods rehearsal,9,
choir dress rehearsal,9,
musical,9,
saw musical,9,
music version,9,
portrait session,9,
watching series,9,
relaxing watching tv,9,
played music,9,
lots of singing,9,
Loud noises,9,
watched a live play,9,
movie theatre,9,
played a game,9,
Streamed,9,
loud music,9,
sing,9,
choir or music / singing,9,
watched ski race,9,
awake all night,10,
smoked last night,10,
Alcohol previous night,10,
Rest,10,
hard waking up,10,
Excited about weekend,10,
energy and motivation in afternoon,10,
Good wake up,10,
night energy,10,
Just started Awakening Level 3,10,
ate late last night,10,
stayed up late,10,
ate HORRIBLY over the weekend,10,
party previous night,10,
drank last night,10,
no sleep last night,10,
Shake wake up,10,
dark stools,10,
sleep till late,10,
lots of napping,10,
no nap,10,
long school event @ night,10,
Felt rested in the morning,10,
Bible study night,10,
Daylight savings start,10,
phone at night,10,
alert but argumentative in morning,10,
early wake-up,10,
had sex last night,10,
no eye shield last night,10,
late night last night,10,
daily show marathon,10,
Sunday 9:30 stream,10,
late night,10,
no food until well after noon,10,
had a 21 hour sleep last night,10,
had a 16 hour sleep last night,10,
had an 18 hour sleep last night,10,
long day yesterday and then a long sleep,10,
very active evening,10,
V stayed the night,10,
night train,10,
stayed up to late last night,10,
early night,10,
evening pills 2-3 hours late,10,
date night,10,
up til dawn,10,
super tired from last night,10,
Exercise last night,10,
at wake,10,
Discouraged by persistence of late afternoon fatigue,10,
Very late night,10,
awake early,10,
down stairs in the afternoon,10,
in bed dark quiet room all day,10,
didnt sleep until 6am,10,
Bed after midnight,10,
took a nap,10,
day time sleep medicated,10,
Overheating at night,10,
Very bad at night,10,
good afternoon at work,10,
took sleeping pill,10,
Girls night out,10,
Night time Anxiety thing,10,
had to nap,10,
awake during the night,10,
Very tired in the morning,10,
Lay in bed in afternoon,10,
Had a few drinks at night,10,
Had lots of sex last night,10,
High anxiety at night,10,
Awake and alert,10,
took sleeping pill last night,10,
Up all night,10,
wake up 1pm,10,
2pm wake,10,
wake 10am,10,
full moon,10,
insanity in morning,10,
Muscle relaxer last night,10,
good morning poo,10,
IEP in pm,10,
fell asleep twice during day,10,
Wake up early,10,
Breakdown last night,10,
Toss and turn night,10,
Uni in morning,10,
Chill time,10,
Bad Adam night,10,
Hard Adam night,10,
night shift,10,
Drowsy due to taking cocodamol last night to sleep,10,
worse when waking up,10,
Worse at night,10,
worse in morning,10,
went to sleep late,10,
Night gas,10,
had green drink last night,10,
Rough night,10,
Sad at Night,10,
active at night,10,
Fell asleep early last night,10,
Hard start to the morning,10,
Asthma attack last night,10,
sex last night,10,
migraine in evening,10,
woke up in the middle of the night,10,
alcohol last night,10,
late caffeine,10,
gas at night,10,
anxiety at night,10,
awake until 3am,10,
storms last night,10,
migraine in morning,10,
photography in morning,10,
awake until 5am,10,
Had a nap,10,
out last night,10,
great night,10,
bit of a cough starting last night,10,
woke up in middle of the night,10,
bed late,10,
up all night sick,10,
early bed,10,
caffeine late,10,
difficult wake up,10,
worked night shift,10,
waking up a lot,10,
Arms fell asleep at night,10,
stool softener night before,10,
sweating first thing in the morning,10,
can't wake up,10,
benadryl to sleep last night,10,
Early morning check in,10,
long workday,10,
Game night,10,
up late last night,10,
lost motivation midday,10,
quiet time,10,
first thing in morning,10,
also had about 19 hrs sleep last night,10,
up in night,10,
panic attack last night,10,
quiet brain,10,
asleep after 11pm last night,10,
woken by child in night,10,
Braced night before,10,
nauseas all night,10,
Migraine last night,10,
Early wake up,10,
brain fog in evening,10,
wore pad to bed night before,10,
worked last night,10,
head bad in morning,10,
late night binging,10,
didnt sleep well last night,10,
girls movie night,10,
yoga last night,10,
out for girls night,10,
cards night,10,
mid afternoon pain spike,10,
hard time waking up,10,
numb after sleeping,10,
awake in the night,10,
nap in the afternoon,10,
last night in this house,10,
napped after work,10,
spent time with cats,10,
medication to sleep last night,10,
alcohol the night before,10,
Nice moment in morning sun,10,
decent energy late afternoon,10,
good energy late afternoon,10,
difficult waking up,10,
nap in bed,10,
tired. pt this morning,10,
late bedtime - 0:30,10,
late bedtime - 0.00,10,
awake in middle of night,10,
Afternoon in with son,10,
danced last night,10,
in bed before midnight,10,
Long sleep last night,10,
morning was fine,10,
late night gaming,10,
stormy wet night,10,
daylight savings ended,10,
stayed up late last night,10,
late nights,10,
Girls night,10,
bed rest,10,
holiday at BP,10,
late nap,10,
Play Night,10,
1763 Night,10,
Too few hours of sleep,10,
spent the afternoon in town,10,
morning scripture study,10,
took a fall this morning,10,
first ate at 5pm,10,
very active morning,10,
Dizzy at night,10,
drug free night,10,
night sweat,10,
opening night,10,
took long nap,10,
night time copd trying to flare,10,
bed at 11:15 pm,10,
Worse in the evening,10,
late last night,10,
woke up an hour before my alarm and couldnt fall asleep,10,
discharge,10,
Took pills late,10,
very early wake up,10,
fun night with B,10,
woke up in pain in night,10,
Beginnings of migraine this evening,10,
Rough night sleeping - stomach upset,10,
Migraine started late last night - still have it this evening,10,
cloudy day no rain - migraine spent rest of day in the dark,10,
no sleep last night - six years ago today husband died,10,
awake most of night,10,
didnt sleep at night,10,
had to wake early,10,
less sleep last night,10,
up all night upset,10,
up all of last night,10,
up very late last night,10,
had alcohol and coke last night,10,
missed regular meal time,10,
no morning erection,10,
woke up with pain not present last night,10,
up late night before,10,
sick in the night,10,
Art Night,10,
inability to nap,10,
recovery day from sleep study,10,
recovered from social game night,10,
late to bed last night,10,
awake 2 hours in middle of night,10,
didnt sleep the night before,10,
Had no sleep last night.,10,
wake 6:45,10,
Medieval Times,10,
extra painkillers for late night,10,
thin in morning,10,
hungry in middle of the night,10,
wine night before,10,
valium night before,10,
woke more than usual during night,10,
tired by 7 pm,10,
very active afternoon,10,
stayed late at work,10,
walked the dog,11,
walked,11,
walked 2 miles,11,
sitting,11,
hard to walk,11,
walking,11,
walked dog,11,
swam,11,
lots of walking,11,
long walk,11,
no walk,11,
little walking,11,
moving,11,
climbed stairs,11,
short walk,11,
walked with cane,11,
walked dogs,11,
wellness walk,11,
walked around block,11,
heavy lifting,11,
went swimming,11,
lots of stairs,11,
Physically Spent,11,
Took walk,11,
Walked with a cane,11,
sat outside,11,
Walked the Dogs,11,
walked with crutches a little,11,
down stairs today,11,
walking around at home,11,
down stairs in evening,11,
unsupported,11,
dog walk,11,
Walked to the shopping center,11,
Walked 4km,11,
Crutches,11,
flight,11,
New Chair,11,
Walking issue,11,
throwing up,11,
walking dog,11,
Walked In Heat,11,
Sat at computer,11,
Walked 1 mile,11,
Walked cat,11,
Walking wasnt easy,11,
Too many stairs,11,
Walked lots,11,
sat at desk,11,
walked to work,11,
Walking dead,11,
dog walking,11,
walk,11,
walked Jock,11,
Running,11,
difficulty climbing stairs,11,
Walked at lunch time,11,
Walked a lot,11,
Walking difficulty,11,
walked to shop,11,
trouble walking,11,
walked on campus,11,
Walked around,11,
walked 300 m,11,
painful walk,11,
Medium walk,11,
walking a lot,11,
2 mile walk,11,
Field Walk,11,
chair work,11,
walk 2mi,11,
walk in new boots,11,
2mi walk,11,
walk in boots all day,11,
2 walks,11,
walk to lake,11,
can barely walk,11,
LOTS OF SITTING,11,
sitting on bed,11,
excessive sitting,11,
sitting on floor,11,
electric wheelchair,11,
help walking,11,
chair cardio,11,
swim practice,11,
Sitting resting,11,
sat at kitchen table,11,
swim class,11,
sitting mostly,11,
couch,11,
computer chair,11,
car ride and dinner sitting,11,
A lot of Stairs,11,
cant walk,11,
can't walk,11,
walked great wolf lodge,11,
45min beach dog walk,11,
1hr dog walk to beach,11,
45min dog walk,11,
15min beach walk,11,
local walk,11,
needed wheelchair,11,
sit ups,11,
walked 1/2 mile,11,
long ride,11,
walked in garden,11,
walker,11,
walked with crutches,11,
sat in wheelchair,11,
sat around,11,
walked horses,11,
walked up mount,11,
exhausted when walking,11,
not walking,11,
walked more than 100 yards,11,
walk the dog,11,
difficulty moving,11,
sat on sofa,11,
short walk with difficulty,11,
Wheelchair Walk,11,
Pokemon walk,11,
walked a bit,11,
sitting for awhile,11,
2.5 hour lift ride,11,
extra stairs,11,
sat upright,11,
walked to class,11,
running outdoors,11,
lots of walking and lifting,11,
Went climbing,11,
Woods Walk,11,
walk to shop,11,
walked miles,11,
standing on feet lots,11,
Moved computer,11,
walked 4 miles w/ lydia,11,
stair trouble,11,
went for bike ride,11,
did stairs,11,
walked in woods,11,
walking 1h with walking stick,11,
Walked alot,11,
walking stick,11,
no swim,11,
Walked - 1 mile,11,
Walked - 1.5 miles,11,
Walked - 2 miles,11,
took a walk,11,
walked treadmill,11,
Used wheelchair,11,
walked 2.5 miles,11,
walked to uni,11,
Prolonged Standing,11,
puppy sat,11,
walked 2 dogs,11,
walked up hill,11,
sat on floor,11,
difficulty walking,11,
less walking,11,
Shower sitting down,11,
board walk,11,
trouble walking on stairs,11,
extra bus leg,11,
long sitting,11,
long standing,11,
walked to coffee shop,11,
sitting on train,11,
alternate sitting and standing,11,
walked Rufus,11,
school,12,
doctors,12,
School Volunteer,12,
college,12,
counselling,12,
paperwork,12,
visitor,12,
visitors,12,
team outing,12,
public transportation,12,
Psychotherapy,12,
priorities,12,
patient advocacy,12,
missed obligations,12,
easter church service,12,
Vets,12,
Meeting,12,
organised,12,
Audit,12,
Neurology apt,12,
need allotment,12,
Jury duty,12,
college tour,12,
craft supplies,12,
Teaching,12,
Proactive,12,
Decisions,12,
Admin meeting,12,
planning,12,
deadlines,12,
visiting teachers,12,
all meetings,12,
ward choir,12,
hall meeting,12,
attended church,12,
graduation,12,
teaching committee,12,
urgent care,12,
leaders meeting,12,
counseling,12,
public access,12,
opticians,12,
choir practice,12,
team meeting,12,
wedding planning,12,
practice,12,
official meeting,12,
chiropractic,12,
budget meeting,12,
staff party,12,
paid bills,12,
meetings,12,
practising,12,
manager,12,
business planning,12,
friends visiting,12,
Volunteering,12,
Attended meetings,12,
organised scheduling,12,
attended party,12,
scheduling meeting,12,
national trust visit,12,
Encouraged,12,
court,12,
agency,12,
healthcare assessment,12,
office party,12,
nursing school paperwork,12,
church meeting,12,
Community Service,12,
attended a workshop,12,
personal trainer,12,
Triadic Supervision,12,
pet care,12,
video support meetings,12,
college advising,12,
new psychologist,12,
service,12,
3 meetings,12,
board meeting,12,
school exams,12,
private Bible study,12,
pharmacy,12,
clients,12,
company,12,
health research day,12,
fundraising event,12,
eye doctors,12,
home health delivery,12,
vascular consultant,12,
banana,13,
spinach,13,
ate rice,13,
ate potato,13,
cereal,13,
pear,13,
cabbage and potato curry,13,
melon,13,
chickpea and rice soup,13,
cauliflower,13,
avocado,13,
sweet potato,13,
lettuce,13,
tomato,13,
