COUNTRY
,0,
went to psych,14,
trying not to think,14,
Got outside,14,
kind of nauseous,14,
Can't drive,14,
Really busy work day,14,
Bad ED brain,14,
hard to focus on anything,14,
felt kind of lost but still got a little bit of stuff done,14,
fight with mother,14,
hurt all over,14,
Pokemon go,14,
spoke to colleagues,14,
separation from loved ones,14,
no one will listen to me,14,
feel like I have been hit by a truck,14,
feeling worse as day goes on,14,
eyes inflamed and hurt,14,
so exhausted I napped,14,
mind is racing,14,
didnt eat well,14,
trouble with manager,14,
felt blah most of day,14,
Back still terrible but improving,14,
In pain and stuck in my room,14,
lots of activity yesterday,14,
talk to friend 2hr,14,
hurt to wear ring,14,
tried on clothes,14,
recieved essay back,14,
want to muzzle roommate,14,
stuck in medical limbo,14,
spent time with dad,14,
not left my room,14,
missed visit with dad,14,
did exciting stuff before sleep,14,
worked 8-8 today,14,
mum and dad,14,
got work done,14,
Went Out w a Friend,14,
Parents here,14,
had fight w mom in public,14,
using my PT book for EDS,14,
hard poop PM,14,
had me in tears,14,
arguing with kids,14,
Stuck in self with lucid mind,14,
Precipitated by feeling it coming,14,
trouble with assignments,14,
waited for a doctor,14,
ignored my body,14,
terrible no good day,14,
skin is driving me insane,14,
some pain but ok,14,
muscles feel on fire,14,
feel bad w/o known reason,14,
lots of anxiety today,14,
worked hard,14,
Cold is pretty much gone.,14,
better today than yesterday,14,
dog kept me company,14,
mum and dad cleaned my room,14,
terrible stomach reaction,14,
not sure what to,14,
and it actually worked i think,14,
Bit of an ordeal sunday,14,
had a stressful shower,14,
but the rest of my symptoms were pretty good,14,
bit of a crick in my neck,14,
gives me room to track the ivig,14,
Getting better after being sick,14,
need to go shopping,14,
why am i so itchy,14,
had a fight,14,
Fixed car with dad,14,
called friend,14,
received the blame from a man,14,
urgent poop,14,
lots to organise,14,
large crowd,14,
Hike and got lost,14,
hard to eat,14,
Feels like I have drank all the coffee in the world,14,
dream like,14,
Boys today,14,
fight with sister,14,
brunch with friend,14,
Breathless at a club,14,
can't concentrate,14,
struggled to get to sleep,14,
so tired had to nap,14,
forgot to take CBD,14,
no spoons 9 am,14,
exhausted from parents,14,
i hate being sick,14,
on my own,14,
fight with parent,14,
Watched Kids - all,14,
Arms are horrible,14,
did a drawing of my dream,14,
Tried something new,14,
big bang theory,14,
didnt ask for help,14,
feel like im sliding back,14,
wanted to cry,14,
nothing helps,14,
sick of this shit,14,
Horrible no good day,14,
Increase meds,14,
Hungry all the time,14,
didnt eat much,14,
might be coming down with something,14,
saw boyfriend for a bit,14,
Ash is driving me insane,14,
got a drive,14,
starving,14,
friend here with dog,14,
good to talk with mom,14,
hard to breathe,14,
frustrated / beaten down at work,14,
med check with doctor,14,
stayed in dream,14,
drove by myself,14,
lazy kind of day,14,
struggled to get up,14,
I hurt all over - my joints and legs,14,
Better AM bowel function,14,
GI Improved over yesterday,14,
Still holding my own,14,
happy and hopeful about GI,14,
hopeful about GI,14,
Hopeful in general,14,
GI improved today over yesterday,14,
Worried about CellCept increase,14,
Hopeful about everything BUT shoulder,14,
Trying NOT to be anxious about upcoming travel,14,
Still hopeful about everything but shoulder,14,
Frustrated with back log of paperwork,14,
Stressed about impending travel,14,
Happy about GI stable,14,
its only me i have to do everything,14,
looking forward to tomorrow,14,
bought a book,14,
went to the doctor,14,
Got Rxs,14,
had flu jab,14,
on vacation with my parents,14,
asked for help,14,
hurts all over,14,
no father,14,
managed to write something,14,
stress from yesterday,14,
played with kids,14,
big loud family day with loud people,14,
go mode,14,
Over thinking,14,
outside a lot,14,
bit annoyed w jara,14,
stressing about everything for some reason,14,
sick on new years,14,
Theo with me,14,
didnt take adderall,14,
got hair done,14,
thinking about ex,14,
difficulty concentrating on anything,14,
i feel like im trying to birth my own spine,14,
coped well i guess,14,
parents a,14,
went to ER,14,
lots of extra pills,14,
no fucking Internet,14,
Depressed and defeated,14,
wish i was dog,14,
vaping is really helpful,14,
i wish i didnt have pets,14,
i hate moths,14,
i hate moving,14,
wanted to be social- everyone was busy,14,
Brian and I fought yesterday,14,
couldnt eat easily,14,
forgot the word exempt,14,
forgot to log,14,
mind fog,14,
alone with kids,14,
spent time with my family,14,
anxious about lots of change,14,
went to an evening show on my own.,14,
Met friends and had a happy time,14,
Prep for meeting tomorrow,14,
Didnt get the job,14,
Worried about my role at the university,14,
looking after nephews,14,
Conflict with Dad,14,
whole body hurts,14,
Hungry but can't handle leaving room,14,
got new glasses,14,
scripture study and blogging it,14,
Exhausted from party,14,
not as much brain fog as yesterday,14,
drove mom to audition,14,
got new car,14,
bad encounter at work,14,
went to best buy,14,
back on meds,14,
migraine let down,14,
talk about rape with mum and dad,14,
listened to audiobook,14,
got together with friends,14,
fought with Mik,14,
room is messy,14,
6 am med taken,14,
didnt eat enough,14,
socialized a lot,14,
having a cry,14,
8 am class,14,
groggy in am,14,
good talk with sister,14,
feel run down,14,
meeting someone new,14,
just want to sleep so I do not hurt,14,
i hate work,14,
bad chemistry test,14,
anxious about leaving the house,14,
sex today,14,
i want to watch movies and rest,14,
feeling like a failure,14,
didnt go outside much,14,
wanted a nap,14,
bowels are not happy at all,14,
had only 2 crying sessions today,14,
wore jeans today despite being bloated,14,
constant urge to cry,14,
had to wear stretchy pants because of how extreme my distended stomach was this morning,14,
excited to go home today,14,
over ate and my stomach wants to die,14,
tomorrow we will try food with them again,14,
didnt want to get up today,14,
i have a bad feeling about her,14,
not sure what caused pains,14,
class got canceled,14,
friend date,14,
fight with SO,14,
Jen here tomorrow,14,
met with friend,14,
puzzle,14,
argument with partner yesterday,14,
poor medical test result yesterday,14,
friend time,14,
felt normal,14,
finished Adderall,14,
not feeling it today,14,
can't shake it,14,
screaming child where they do not belong is a HUGE trigger for my anxiety,14,
hurt all over today,14,
My ankle is still bothering when I walk around too much,14,
feels like i have been hit by a truck,14,
I am overwhelmed by all of the medical and house stuff to do,14,
still trying to get accustom to this boot,14,
not sure if the boot on my foot is doing any good,14,
feel as if I was HIT by a truck - hurt all over,14,
could not leave house today,14,
difficult to communicate with anyone,14,
Exhausted from so many people,14,
had 2 drinks last night- feel horrible today,14,
so out of sorts I missed my MRI today,14,
still not able to get things together,14,
I cant move or do anything because I hurt so much,14,
NOTHING in particular hurts - same as always fibro pain but I am used to that I THINK,14,
can't even leave my room,14,
not willing to talk to anyone today -,14,
finally took a shower - but could not leave my room,14,
went to gastro doc for consult today - scheduled for Monday colonoscopy,14,
still recovering from the seizure yesterday,14,
it is Thanksgiving and I don't even feel up to cooking,14,
even if you do not cook,14,
hurt especially in morning,14,
just here,14,
totally stressed over finances,14,
stressed about money - will it ever end,14,
never left my room today,14,
stress maybe getting a job,14,
overwhelmed y having to work & hurting so badly,14,
fractured foot- beyond stressed about money,14,
cast keeps me in one place or use scooter,14,
trying to figure out money issues,14,
historically a bad day for me,14,
forgot beta blocker,14,
drove GM and Dad,14,
so many errands,14,
Saw Grandpa,14,
some voice today,14,
On way to doctor,14,
bad couples therapy session,14,
awake for too damn long,14,
big argument with J,14,
watched a good tv show,14,
talked to media,14,
met with a friend,14,
can still breathe through my nose though,14,
can't decide,14,
Lots of kitty love,14,
Around people,14,
overloaded,14,
amazing sex,14,
body by vi tomorrow,14,
mom went on emotional bender and was gas,14,
eyes trouble focusing,14,
can't get started,14,
flares triggered everything,14,
some light housework,14,
very tired after therapy,14,
nice parent time,14,
fight with partner,14,
not a person,14,
Body ached too much.,14,
forgot to use light,14,
tried to take things slower,14,
regular poop,14,
took meds late,14,
struggling to take meds,14,
last cheer competition,14,
packed stuff for storage,14,
sick in store,14,
errands w help,14,
spent time with a friend,14,
sharp pain in stomach soon as i put something in my mouth x,14,
No people,14,
my 22 year old son come for weekend,14,
big argument,14,
felt pretty good most of day,14,
got a lot done at work,14,
ate breakfast,15,
ate lunch,15,
ate gluten,15,
ate dinner,15,
ate pizza,15,
breakfast,15,
ate dairy,15,
spicy food,15,
ate spicy food yesterday,15,
ate meat yesterday,15,
spicy food yesterday,15,
ate tomatoes,15,
ate salsa,15,
drinks,15,
drink,15,
ate garlic,15,
craving sweets,15,
ate cooked nightshades,15,
drank wine,15,
ate peppers,15,
cooking,15,
avocado lunch,15,
curry lunch,15,
ate bread,15,
ate sugar,15,
ate grains,15,
ate butter,15,
ate legumes,15,
spicy meal,15,
snack lunch,15,
cooked lunch,15,
cooked breakfast,15,
ate kimchi,15,
cooked dinner,15,
Drank tea,15,
ate sweets,15,
rice drink breakfast,15,
cocoa drink,15,
Ate junk food,15,
2 caffeinated drinks,15,
lunch tea,15,
fizzy drink,15,
ate meat,15,
ate unhealthy,15,
junk food,15,
pancakes dinner,15,
ate red meat,15,
Ate cheese balls,15,
Ate sugary food,15,
ate starchy food,15,
ate chocolate,15,
buffet,15,
Ate crab,15,
drank milk,15,
unhealthy lunch,15,
Ate tea,15,
Drank coffee,15,
ate food,15,
ate snack,15,
ate a snack,15,
ate candy,15,
ate popcorn,15,
Mixed nuts snack,15,
ate,15,
cooked food,15,
Restaurant Food,15,
Snack,15,
ate almonds,15,
Ate soy,15,
ate supper,15,
drank,15,
takeaway food,15,
ate snacks,15,
spicy food dinner,15,
ate mn snack,15,
ate corn meal,15,
nectarine,16,
mangos,16,
apple and blackberry crumble,16,
chilli,16,
avocado bun,16,
acorn squash,16,
cashews,16,
limes,16,
Blueberry ginger ale,16,
maple syrup,16,
Chinese,16,
ginger ale,16,
Taco Bell,16,
butternut squash risotto,16,
Dusted,16,
Bok choy,16,
hearty lentil and kale soup,16,
Folk,16,
Tara,16,
ramen,16,
Pickle,16,
couscous,16,
gin gin,16,
Dr. Sweet,16,
Drab,16,
seaweed,16,
blackcurrant,16,
Valerian,16,
margarita,16,
carved pumpkins,16,
Nightshade veg.,16,
Nightshade veg,16,
florida,16,
Veg,16,
ear ache,17,
Body ache,17,
Back ache,17,
neck ache,17,
tooth ache,17,
shoulder ache,17,
jaw ache,17,
body aches,17,
muscles ache,17,
muscle aches,17,
low belly ache,17,
general body aches,17,
my body aches,17,
stomach ache,17,
hunger pains,17,
mid back ache,17,
low stomach ache,17,
son belly pains,17,
joint aches,17,
stomach discomfort,17,
ache,17,
stomach ache evening,17,
tummy ache,17,
stomach pains,17,
ear aches,17,
right shoulder aches,17,
mod muscle aches,17,
stomach cramps 9,17,
back and neck aches,17,
general aches and pains,17,
thoracic back aches,17,
muscle ache,17,
Sore Rectum,18,
sore foot,18,
sore,18,
sore throat,18,
sore legs,18,
sore shoulder,18,
sore elbows,18,
sore back,18,
knees sore,18,
ankles sore,18,
sore upper back,18,
sore knees,18,
sore hip,18,
sore joints,18,
sore neck,18,
elbow sore,18,
sore eyes,18,
elbows sore,18,
sore hips,18,
sore wrists,18,
sore lower back,18,
sore pectorals,18,
sore boobs,18,
sore stomach,18,
Sore muscles,18,
pretty sore,18,
Sore Lip,18,
sore skin,18,
sore gums,18,
Sore feet and legs,18,
very sore,18,
legs sore,18,
Sore QL,18,
Very sore belly,18,
Sore under chin,18,
Sore lymph,18,
canker sore,18,
sore ankles,18,
sore breasts,18,
Sore glands,18,
sore throat glands,18,
Bad sore throat,18,
Sore jaw,18,
sore tongue,18,
jaw sore,18,
neck muscles sore,18,
tired sore muscles,18,
bum sore,18,
sore hands/arms,18,
sore arm,18,
sore inflamed scalp,18,
sore hands,18,
sore tooth,18,
sore wrist,18,
sore and stiff,18,
sore shoulders,18,
sore right ear,18,
sore ear,18,
Sore belly,18,
sore chest,18,
tired,19,
feels,19,
worried,19,
bored,19,
lazy,19,
feel guilty,19,
lonely,19,
hopeless,19,
scared,19,
strange,19,
unhappy,19,
Hungry,19,
fun,19,
everything smells awful,19,
frustrated,19,
afraid,19,
really tired,19,
hate everyone coughing,19,
nice,19,
annoyed,19,
doing ok,19,
proud,19,
Rushed,19,
Hurt,19,
Uncomfortable,19,
hate my illness,19,
kids,19,
Feel worthless,19,
Kinda worried,19,
Feel numb,19,
Feel ok,19,
feel tired,19,
disappointed,19,
Soiled myself,19,
Feel calm,19,
Felt ok,19,
hate everyone,19,
Hate myself,19,
Worried about stupid stuff,19,
Okay sleep,19,
Happier,19,
okay mood,19,
Feeling okay,19,
Bad luck,19,
pushing myself,19,
pushed myself,19,
forgot things,19,
Got upset,19,
feel pretty good,19,
overwhelmed AM,19,
loving kids,19,
job stuff,19,
insides hurt,19,
Busy yesterday,19,
Feel awful,19,
felt weird,19,
really sleepy,19,
everything hurts,19,
Felt awful,19,
felt cheerful,19,
feel ok in myself,19,
tired today,19,
feel dizzy,19,
feeling horrible,19,
ashamed,19,
kinda lazy feeling,19,
feel loved,19,
feel lazy,19,
sabotaged myself,19,
mentally tired,19,
felt horrible,19,
grateful,19,
going hungry,19,
mom stressed me,19,
Love,19,
feel frustrated,19,
got frustrated,19,
feeling lonely,19,
felt terrible,19,
hurt myself,19,
hate people,19,
Friends talking shit,19,
trouble talking,19,
Feeling lazy,19,
feeling hopeless,19,
caffeine,20,
vitamin c,20,
sugar,20,
no thiamine,20,
high sodium,20,
ketones,20,
stomach acid,20,
hydrogen peroxide rinse,20,
Sugar in evening,20,
acid,20,
late vitamins,20,
missed some vitamins,20,
unknown fructose content,20,
Fructose,20,
Organic mostly,20,
sodium,20,
no sugar,20,
Gluten free,20,
lots of sugar,20,
Craving salt,20,
sugar hangover,20,
carbohydrate,20,
Aspartame,20,
natural sugar source,20,
starch,20,
day vitamins,20,
oxalates,20,
missed vitamins,20,
vitamin d,20,
Limited sugar,20,
caffeine free,20,
massive sugar cravings,20,
Craved sugar,20,
low sugars,20,
Boric acid,20,
Paleo sugar,20,
blood sugars,20,
Refined Sugar,20,
aldolase,20,
Changed carbon,20,
nicotine gum,20,
minimal sugar,20,
fatty food,20,
craved salt,20,
sugar rush,20,
high sugar,20,
acid reflux,20,
multivitamin reaction,20,
sugar cravings,20,
lactose,20,
vitamin mix,20,
high sugar day,20,
carb heavy,20,
Less Sugar,20,
Lactose free,20,
high blood sugars,20,
craving sugar,20,
excess caffeine,20,
chlorine,20,
Sugar reaction,20,
sugar free,20,
keto,20,
food acid,20,
lactulose,20,
craving carbs and sugar,20,
craving fats and sugar,20,
sugar lollies,20,
extra magnesium,20,
higher sugar consumption,20,
Anxious,21,
depressed,21,
